fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,setsu_no,setsu_name,amount,expended,carryover_out_continuing,carryover_out_explicit,carryover_out_accident,unused,note,source
2022,2,総務費,1,総務管理費,9,電子計算費,13,使用料及び賃借料,15526000,14785208,0,0,0,740792,,R4決算書p38
2022,2,総務費,1,総務管理費,9,電子計算費,14,工事請負費,110000,99000,0,0,0,11000,,R4決算書p38
2022,2,総務費,1,総務管理費,9,電子計算費,17,備品購入費,178000,177540,0,0,0,460,,R4決算書p38
2022,2,総務費,1,総務管理費,9,電子計算費,18,負担金補助及び交付金,4663000,4581362,0,0,0,81638,,R4決算書p38
2022,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,10,需用費,5000,2200,0,0,0,2800,,R4決算書p39
2022,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,11,役務費,2746000,2600439,0,0,0,145561,,R4決算書p39
2022,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,12,委託料,5297000,5296500,0,0,0,500,,R4決算書p39
2022,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,13,使用料及び賃借料,2112000,2072400,0,0,0,39600,,R4決算書p39
2022,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,14,工事請負費,59000,58783,0,0,0,217,,R4決算書p39
2022,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,18,負担金補助及び交付金,11820000,11819846,0,0,0,154,,R4決算書p39
2022,2,総務費,2,徴税費,1,税務総務費,2,給料,5847000,5846100,0,0,0,900,,R4決算書p39
2022,2,総務費,2,徴税費,1,税務総務費,3,職員手当等,2787000,2638012,0,0,0,148988,,R4決算書p39
2022,2,総務費,2,徴税費,1,税務総務費,4,共済費,1856000,1759175,0,0,0,96825,,R4決算書p39
2022,2,総務費,2,徴税費,1,税務総務費,8,旅費,4000,4000,0,0,0,0,,R4決算書p40
2022,2,総務費,2,徴税費,1,税務総務費,10,需用費,45000,42646,0,0,0,2354,,R4決算書p40
2022,2,総務費,2,徴税費,1,税務総務費,11,役務費,171000,170346,0,0,0,654,,R4決算書p40
2022,2,総務費,2,徴税費,1,税務総務費,12,委託料,12063000,12061369,0,0,0,1631,,R4決算書p40
2022,2,総務費,2,徴税費,1,税務総務費,13,使用料及び賃借料,1840000,1839254,0,0,0,746,,R4決算書p40
2022,2,総務費,2,徴税費,1,税務総務費,18,負担金補助及び交付金,128000,125047,0,0,0,2953,,R4決算書p40
2022,2,総務費,2,徴税費,2,賦課徴収費,10,需用費,1233000,1232143,0,0,0,857,,R4決算書p41
2022,2,総務費,2,徴税費,2,賦課徴収費,22,償還金利子及び割引料,354000,353806,0,0,0,194,,R4決算書p41
2022,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,10,需用費,1286000,1285287,0,0,0,713,,R4決算書p41
2022,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,11,役務費,139000,138451,0,0,0,549,,R4決算書p41
2022,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,12,委託料,15828000,14779050,0,0,0,1048950,,R4決算書p41
2022,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,13,使用料及び賃借料,6730000,6729204,0,0,0,796,,R4決算書p41
2022,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,18,負担金補助及び交付金,1350000,1349300,0,0,0,700,,R4決算書p41
2022,2,総務費,4,選挙費,1,選挙管理委員会費,1,報酬,66000,40500,0,0,0,25500,,R4決算書p42
2022,2,総務費,4,選挙費,1,選挙管理委員会費,8,旅費,7000,1860,0,0,0,5140,,R4決算書p42
2022,2,総務費,4,選挙費,1,選挙管理委員会費,18,負担金補助及び交付金,3000,3000,0,0,0,0,,R4決算書p42
2022,2,総務費,4,選挙費,3,参議院議員選挙費,1,報酬,864000,840118,0,0,0,23882,,R4決算書p42
2022,2,総務費,4,選挙費,3,参議院議員選挙費,3,職員手当等,1222000,1219896,0,0,0,2104,,R4決算書p42
2022,2,総務費,4,選挙費,3,参議院議員選挙費,10,需用費,1835000,1814268,0,0,0,20732,,R4決算書p42
2022,2,総務費,4,選挙費,3,参議院議員選挙費,11,役務費,50000,49915,0,0,0,85,,R4決算書p42
2022,2,総務費,4,選挙費,3,参議院議員選挙費,12,委託料,114000,113080,0,0,0,920,,R4決算書p42
2022,2,総務費,4,選挙費,6,長野県議会議員選挙費,1,報酬,36000,35600,0,0,0,400,,R4決算書p42
2022,2,総務費,4,選挙費,6,長野県議会議員選挙費,3,職員手当等,11000,9672,0,0,0,1328,,R4決算書p42
2022,2,総務費,4,選挙費,6,長野県議会議員選挙費,10,需用費,1234000,1232072,0,0,0,1928,,R4決算書p42
2022,2,総務費,4,選挙費,6,長野県議会議員選挙費,11,役務費,50000,24654,0,0,0,25346,,R4決算書p42
2022,2,総務費,4,選挙費,6,長野県議会議員選挙費,12,委託料,114000,113080,0,0,0,920,,R4決算書p42
2022,2,総務費,4,選挙費,10,長野県知事選挙費,1,報酬,864000,792462,0,0,0,71538,,R4決算書p43
2022,2,総務費,4,選挙費,10,長野県知事選挙費,3,職員手当等,1222000,1119442,0,0,0,102558,,R4決算書p43
2022,2,総務費,4,選挙費,10,長野県知事選挙費,10,需用費,1703000,1686088,0,0,0,16912,,R4決算書p43
2022,2,総務費,4,選挙費,10,長野県知事選挙費,11,役務費,50000,44657,0,0,0,5343,,R4決算書p43
2022,2,総務費,4,選挙費,10,長野県知事選挙費,12,委託料,114000,113080,0,0,0,920,,R4決算書p43
2022,2,総務費,5,統計調査費,2,指定統計調査費,1,報酬,15000,11170,0,0,0,3830,,R4決算書p43
2022,2,総務費,5,統計調査費,2,指定統計調査費,8,旅費,5000,960,0,0,0,4040,,R4決算書p43
2022,2,総務費,5,統計調査費,2,指定統計調査費,10,需用費,11000,6274,0,0,0,4726,,R4決算書p43
2022,2,総務費,5,統計調査費,2,指定統計調査費,11,役務費,3000,802,0,0,0,2198,,R4決算書p43
2022,2,総務費,6,監査委員費,1,監査委員費,1,報酬,540000,537900,0,0,0,2100,,R4決算書p43
2022,2,総務費,6,監査委員費,1,監査委員費,8,旅費,79000,72000,0,0,0,7000,,R4決算書p43
2022,2,総務費,6,監査委員費,1,監査委員費,18,負担金補助及び交付金,32000,23000,0,0,0,9000,,R4決算書p43
2022,2,総務費,7,国土調査費,1,地籍調査費,1,報酬,1980000,1820000,0,0,0,160000,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,2,給料,6273000,6273000,0,0,0,0,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,3,職員手当等,2853000,2733858,0,0,0,119142,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,4,共済費,1978000,1913835,0,0,0,64165,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,10,需用費,812000,769747,0,0,0,42253,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,11,役務費,48000,47000,0,0,0,1000,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,12,委託料,6731000,6482135,0,0,0,248865,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,13,使用料及び賃借料,857000,856680,0,0,0,320,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,18,負担金補助及び交付金,38000,38000,0,0,0,0,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,21,補償補填及び賠償金,2000,1815,0,0,0,185,,R4決算書p44
2022,2,総務費,7,国土調査費,1,地籍調査費,26,公課費,7000,6600,0,0,0,400,,R4決算書p44
2022,6,農林水産業費,1,農業費,1,農業委員会費,1,報酬,2837000,2791750,0,0,0,45250,,R4決算書p62
2022,6,農林水産業費,1,農業費,1,農業委員会費,8,旅費,6000,6000,0,0,0,0,,R4決算書p62
2022,6,農林水産業費,1,農業費,1,農業委員会費,10,需用費,107000,103816,0,0,0,3184,,R4決算書p62
2022,6,農林水産業費,1,農業費,1,農業委員会費,11,役務費,31000,30418,0,0,0,582,,R4決算書p62
2022,6,農林水産業費,1,農業費,1,農業委員会費,18,負担金補助及び交付金,51000,50500,0,0,0,500,,R4決算書p62
2022,6,農林水産業費,1,農業費,2,農業総務費,2,給料,10032000,9828200,0,0,0,203800,,R4決算書p63
2022,6,農林水産業費,1,農業費,2,農業総務費,3,職員手当等,6057000,5753575,0,0,0,303425,,R4決算書p63
2022,6,農林水産業費,1,農業費,2,農業総務費,4,共済費,3252000,3252000,0,0,0,0,,R4決算書p63
2022,6,農林水産業費,1,農業費,2,農業総務費,8,旅費,3000,3000,0,0,0,0,,R4決算書p63
2022,6,農林水産業費,1,農業費,2,農業総務費,10,需用費,147000,127140,0,0,0,19860,,R4決算書p63
2022,6,農林水産業費,1,農業費,2,農業総務費,11,役務費,22000,20480,0,0,0,1520,,R4決算書p63
2022,6,農林水産業費,1,農業費,2,農業総務費,18,負担金補助及び交付金,40000,37543,0,0,0,2457,,R4決算書p63
2022,6,農林水産業費,1,農業費,3,農業振興費,1,報酬,926000,916800,0,0,0,9200,,R4決算書p63
2022,6,農林水産業費,1,農業費,3,農業振興費,7,報償費,910000,832000,0,0,0,78000,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,10,需用費,4778140,4601868,0,0,0,176272,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,11,役務費,472000,450731,0,0,0,21269,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,12,委託料,3572860,3370510,0,0,0,202350,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,13,使用料及び賃借料,360000,358945,0,0,0,1055,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,14,工事請負費,6683000,6578550,0,0,0,104450,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,17,備品購入費,3800000,3765372,0,0,0,34628,,R4決算書p64
2022,6,農林水産業費,1,農業費,3,農業振興費,18,負担金補助及び交付金,15595000,15140591,0,0,0,454409,,R4決算書p64
2022,6,農林水産業費,1,農業費,4,畜産業費,10,需用費,196000,179296,0,0,0,16704,,R4決算書p66
2022,6,農林水産業費,1,農業費,4,畜産業費,12,委託料,1040000,1040000,0,0,0,0,,R4決算書p66
2022,6,農林水産業費,1,農業費,5,畜産振興費,14,工事請負費,3292000,3285590,0,0,0,6410,,R4決算書p66
2022,6,農林水産業費,1,農業費,6,農地費,1,報酬,747000,747000,0,0,0,0,,R4決算書p66
2022,6,農林水産業費,1,農業費,6,農地費,14,工事請負費,620000,594000,0,0,0,26000,,R4決算書p66
2022,6,農林水産業費,1,農業費,6,農地費,15,原材料費,936000,920656,0,0,0,15344,,R4決算書p66
2022,6,農林水産業費,1,農業費,6,農地費,18,負担金補助及び交付金,405000,403200,0,0,0,1800,,R4決算書p66
2022,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,1,報酬,1165000,1165000,0,0,0,0,,R4決算書p66
2022,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,10,需用費,113000,92543,0,0,0,20457,,R4決算書p66
2022,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,11,役務費,24000,23490,0,0,0,510,,R4決算書p66
2022,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,13,使用料及び賃借料,412000,405380,0,0,0,6620,,R4決算書p66
2022,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,18,負担金補助及び交付金,14000,13300,0,0,0,700,,R4決算書p66
2022,6,農林水産業費,1,農業費,21,日本型直接支払事業,1,報酬,230000,207900,0,0,0,22100,,R4決算書p67
2022,6,農林水産業費,1,農業費,21,日本型直接支払事業,18,負担金補助及び交付金,4886000,4397953,0,0,0,488047,,R4決算書p67
2022,6,農林水産業費,2,林業費,1,林業総務費,1,報酬,12000,11700,0,0,0,300,,R4決算書p67
2022,6,農林水産業費,2,林業費,1,林業総務費,2,給料,4458000,4457100,0,0,0,900,,R4決算書p67
2022,6,農林水産業費,2,林業費,1,林業総務費,3,職員手当等,2593000,2529159,0,0,0,63841,,R4決算書p67
2022,6,農林水産業費,2,林業費,1,林業総務費,4,共済費,1423000,1423000,0,0,0,0,,R4決算書p67
2022,6,農林水産業費,2,林業費,1,林業総務費,12,委託料,1210000,1210000,0,0,0,0,,R4決算書p67
2022,6,農林水産業費,2,林業費,1,林業総務費,18,負担金補助及び交付金,3341000,3339452,0,0,0,1548,,R4決算書p67
2022,6,農林水産業費,2,林業費,2,林業振興費,1,報酬,137000,136000,0,0,0,1000,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,7,報償費,6424000,6394550,0,0,0,29450,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,10,需用費,526000,519627,0,0,0,6373,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,11,役務費,227000,208559,0,0,0,18441,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,12,委託料,4325000,4261840,0,0,0,63160,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,14,工事請負費,6056000,3676750,0,2046000,0,333250,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,16,公有財産購入費,358000,238016,0,0,0,119984,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,18,負担金補助及び交付金,41000,40100,0,0,0,900,,R4決算書p68
2022,6,農林水産業費,2,林業費,2,林業振興費,21,補償補填及び賠償金,70000,67728,0,0,0,2272,,R4決算書p68
2022,6,農林水産業費,2,林業費,3,林道費,10,需用費,211000,205900,0,0,0,5100,,R4決算書p69
2022,6,農林水産業費,2,林業費,3,林道費,11,役務費,48000,47000,0,0,0,1000,,R4決算書p69
2022,6,農林水産業費,2,林業費,3,林道費,12,委託料,6758000,6380000,0,0,0,378000,,R4決算書p69
2022,6,農林水産業費,2,林業費,3,林道費,14,工事請負費,93831000,87559585,0,3267000,0,3004415,,R4決算書p69
2022,6,農林水産業費,2,林業費,3,林道費,21,補償補填及び賠償金,5000,4055,0,0,0,945,,R4決算書p69
2022,6,農林水産業費,2,林業費,3,林道費,26,公課費,7000,6600,0,0,0,400,,R4決算書p69
2022,6,農林水産業費,2,林業費,4,造林費,14,工事請負費,6864000,6710000,0,0,0,154000,,R4決算書p70
2022,6,農林水産業費,2,林業費,4,造林費,18,負担金補助及び交付金,3460000,2861405,0,0,0,598595,,R4決算書p70
2022,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,11,役務費,1000,240,0,0,0,760,,R4決算書p70
2022,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,12,委託料,12870000,4180000,0,8690000,0,0,,R4決算書p70
2022,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,17,備品購入費,282000,281600,0,0,0,400,,R4決算書p70
2022,7,商工費,1,商工費,1,商工総務費,2,給料,4382000,4381665,0,0,0,335,,R4決算書p70
2022,7,商工費,1,商工費,1,商工総務費,3,職員手当等,1702000,1593750,0,0,0,108250,,R4決算書p71
2022,7,商工費,1,商工費,1,商工総務費,4,共済費,1742000,1698161,0,0,0,43839,,R4決算書p71
2022,7,商工費,1,商工費,1,商工総務費,18,負担金補助及び交付金,930000,929600,0,0,0,400,,R4決算書p71
2022,7,商工費,1,商工費,2,商工振興費,10,需用費,160000,159634,0,0,0,366,,R4決算書p71
2022,7,商工費,1,商工費,2,商工振興費,11,役務費,19000,18802,0,0,0,198,,R4決算書p71
2022,7,商工費,1,商工費,2,商工振興費,13,使用料及び賃借料,212000,211824,0,0,0,176,,R4決算書p71
2022,7,商工費,1,商工費,2,商工振興費,18,負担金補助及び交付金,30291409,30245956,0,0,0,45453,,R4決算書p71
2022,7,商工費,1,商工費,2,商工振興費,21,補償補填及び賠償金,376591,376591,0,0,0,0,,R4決算書p71
2022,7,商工費,1,商工費,3,観光費,1,報酬,1063096,1063096,0,0,0,0,,R4決算書p71
2022,7,商工費,1,商工費,3,観光費,4,共済費,111000,110480,0,0,0,520,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,7,報償費,74000,73700,0,0,0,300,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,8,旅費,466904,49506,0,0,0,417398,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,10,需用費,12888000,12772311,0,0,0,115689,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,11,役務費,2308000,2239517,0,0,0,68483,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,12,委託料,4076000,3805470,0,0,0,270530,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,13,使用料及び賃借料,1338000,1325433,0,0,0,12567,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,14,工事請負費,51049000,42819700,0,2585000,0,5644300,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,17,備品購入費,2011000,2009980,0,0,0,1020,,R4決算書p72
2022,7,商工費,1,商工費,3,観光費,18,負担金補助及び交付金,5758000,5617382,0,0,0,140618,,R4決算書p72
2022,7,商工費,1,商工費,4,地域おこし協力隊事業,1,報酬,2796000,2796000,0,0,0,0,,R4決算書p74
2022,7,商工費,1,商工費,4,地域おこし協力隊事業,3,職員手当等,24000,24000,0,0,0,0,,R4決算書p74
2022,7,商工費,1,商工費,4,地域おこし協力隊事業,10,需用費,536000,534084,0,0,0,1916,,R4決算書p74
2022,7,商工費,1,商工費,4,地域おこし協力隊事業,11,役務費,53000,51950,0,0,0,1050,,R4決算書p74
2022,7,商工費,1,商工費,4,地域おこし協力隊事業,13,使用料及び賃借料,989000,988130,0,0,0,870,,R4決算書p74
2022,7,商工費,1,商工費,5,集落支援事業,1,報酬,409000,408290,0,0,0,710,,R4決算書p74
2022,7,商工費,1,商工費,5,集落支援事業,3,職員手当等,131000,130903,0,0,0,97,,R4決算書p74
2022,7,商工費,1,商工費,5,集落支援事業,10,需用費,57000,55415,0,0,0,1585,,R4決算書p74
2022,7,商工費,1,商工費,5,集落支援事業,13,使用料及び賃借料,324000,323980,0,0,0,20,,R4決算書p74
2022,13,諸支出金,1,基金費,1,財政調整基金費,24,積立金,343000,342499,0,0,0,501,,R4決算書p98
2022,13,諸支出金,1,基金費,2,減債基金費,24,積立金,456000,455634,0,0,0,366,,R4決算書p98
2022,13,諸支出金,1,基金費,3,公共施設等整備基金費,24,積立金,61433000,60531148,0,0,0,901852,,R4決算書p98
2022,13,諸支出金,1,基金費,4,文教施設整備基金費,24,積立金,25040000,25019797,0,0,0,20203,,R4決算書p98
2022,13,諸支出金,1,基金費,5,ふるさとづくり基金費,24,積立金,102070000,101828396,0,0,0,241604,,R4決算書p98
2022,13,諸支出金,1,基金費,6,高齢者福祉基金費,24,積立金,51000,16002,0,0,0,34998,,R4決算書p98
2022,13,諸支出金,1,基金費,14,森林環境譲与税基金,24,積立金,4882000,4881946,0,0,0,54,,R4決算書p98
2023,2,総務費,1,総務管理費,1,一般管理費,1,報酬,562000,533400,,,,28600,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,2,給料,46052000,46050900,,,,1100,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,3,職員手当等,47461000,47454446,,,,6554,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,4,共済費,25650000,25152882,,,,497118,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,7,報償費,78000,77240,,,,760,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,8,旅費,558000,519650,,,,38350,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,9,交際費,114000,114000,,,,0,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,10,需用費,5533000,5488331,,,,44669,,R5決算書p18
2023,2,総務費,1,総務管理費,1,一般管理費,11,役務費,694000,665943,,,,28057,,R5決算書p19
2023,2,総務費,1,総務管理費,1,一般管理費,12,委託料,1759000,1654744,,,,104256,,R5決算書p19
2023,2,総務費,1,総務管理費,1,一般管理費,13,使用料及び賃借料,3534000,3474238,,,,59762,,R5決算書p19
2023,2,総務費,1,総務管理費,1,一般管理費,18,負担金補助及び交付金,1794000,1743890,,,,50110,,R5決算書p19
2023,2,総務費,1,総務管理費,1,一般管理費,25,寄付金,250000,250000,,,,0,,R5決算書p19
2023,2,総務費,1,総務管理費,1,一般管理費,26,公課費,124000,114800,,,,9200,,R5決算書p19
2023,2,総務費,1,総務管理費,2,文書広報費,1,報酬,0,0,,,,0,,R5決算書p20
2023,2,総務費,1,総務管理費,2,文書広報費,10,需用費,2877000,2817633,,,,59367,,R5決算書p20
2023,2,総務費,1,総務管理費,2,文書広報費,11,役務費,1665000,1614735,,,,50265,,R5決算書p20
2023,2,総務費,1,総務管理費,2,文書広報費,12,委託料,7515000,7453930,,,,61070,,R5決算書p20
2023,2,総務費,1,総務管理費,2,文書広報費,14,工事請負費,15620000,15620000,,,,0,,R5決算書p21
2023,2,総務費,1,総務管理費,3,財政管理費,10,需用費,0,0,,,,0,,R5決算書p21
2023,2,総務費,1,総務管理費,3,財政管理費,12,委託料,6922000,6921200,,,,800,,R5決算書p21
2023,2,総務費,1,総務管理費,5,財産管理費,10,需用費,7942000,7295689,,,,646311,,R5決算書p21
2023,2,総務費,1,総務管理費,5,財産管理費,11,役務費,1236000,1145651,,,,90349,,R5決算書p21
2023,2,総務費,1,総務管理費,5,財産管理費,12,委託料,1144000,1049568,,,,94432,,R5決算書p21
2023,2,総務費,1,総務管理費,5,財産管理費,13,使用料及び賃借料,3086000,3068790,,,,17210,,R5決算書p21
2023,2,総務費,1,総務管理費,5,財産管理費,14,工事請負費,0,0,,,,0,,R5決算書p21
2023,2,総務費,1,総務管理費,6,企画費,1,報酬,2795000,2789900,,,,5100,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,3,職員手当等,24000,24000,,,,0,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,4,共済費,757000,756833,,,,167,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,7,報償費,339000,338700,,,,300,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,8,旅費,795000,791960,,,,3040,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,10,需用費,2635000,2628316,,,,6684,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,11,役務費,74000,73022,,,,978,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,12,委託料,3214000,3212550,,,,1450,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,13,使用料及び賃借料,1209000,1205357,,,,3643,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,15,原材料費,100000,99900,,,,100,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,17,備品購入費,457000,456500,,,,500,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,18,負担金補助及び交付金,98198000,33182337,,65000000,,15663,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,23,投資及び出資金,300000,300000,,,,0,,R5決算書p22
2023,2,総務費,1,総務管理費,6,企画費,26,公課費,7000,6600,,,,400,,R5決算書p22
2023,2,総務費,1,総務管理費,8,交通安全対策費,10,需用費,362000,359928,,,,2072,,R5決算書p23
2023,2,総務費,1,総務管理費,8,交通安全対策費,11,役務費,32000,20120,,,,11880,,R5決算書p23
2023,2,総務費,1,総務管理費,8,交通安全対策費,12,委託料,10274000,10161294,,,,112706,,R5決算書p23
2023,2,総務費,1,総務管理費,8,交通安全対策費,14,工事請負費,306000,189200,,,,116800,,R5決算書p23
2023,2,総務費,1,総務管理費,8,交通安全対策費,15,原材料費,1218000,1157068,,,,60932,,R5決算書p23
2023,2,総務費,1,総務管理費,8,交通安全対策費,18,負担金補助及び交付金,449000,435000,,,,14000,,R5決算書p24
2023,2,総務費,1,総務管理費,9,電子計算費,10,需用費,132000,132000,,,,0,,R5決算書p24
2023,2,総務費,1,総務管理費,9,電子計算費,11,役務費,1273000,1272009,,,,991,,R5決算書p24
2023,2,総務費,1,総務管理費,9,電子計算費,12,委託料,7789000,7785668,,,,3332,,R5決算書p24
2023,2,総務費,1,総務管理費,9,電子計算費,13,使用料及び賃借料,16015000,16012480,,,,2520,,R5決算書p24
2023,2,総務費,1,総務管理費,9,電子計算費,18,負担金補助及び交付金,4830000,4829044,,,,956,,R5決算書p24
2023,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,10,需用費,75000,70875,,,,4125,,R5決算書p24
2023,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,11,役務費,2751000,2711108,,,,39892,,R5決算書p25
2023,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,12,委託料,5605000,5590860,,,,14140,,R5決算書p25
2023,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,13,使用料及び賃借料,2310000,2270400,,,,39600,,R5決算書p25
2023,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,14,工事請負費,386000,335512,,,,50488,,R5決算書p25
2023,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,18,負担金補助及び交付金,11433000,11432964,,,,36,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,1,報酬,0,0,,,,0,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,2,給料,5933000,5932500,,,,500,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,3,職員手当等,2663000,2660887,,,,2113,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,4,共済費,1737000,1736361,,,,639,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,8,旅費,0,0,,,,0,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,10,需用費,153000,148440,,,,4560,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,11,役務費,129000,128727,,,,273,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,12,委託料,21063000,20268460,,,,794540,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,13,使用料及び賃借料,2072000,2068406,,,,3594,,R5決算書p25
2023,2,総務費,2,徴税費,1,税務総務費,18,負担金補助及び交付金,157000,147121,,,,9879,,R5決算書p25
2023,2,総務費,2,徴税費,2,賦課徴収費,1,報酬,0,0,,,,0,,R5決算書p26
2023,2,総務費,2,徴税費,2,賦課徴収費,10,需用費,3361000,3302046,,,,58954,,R5決算書p26
2023,2,総務費,2,徴税費,2,賦課徴収費,22,償還金利子及び割引料,616000,615710,,,,290,,R5決算書p26
2023,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,8,旅費,1000,1000,,,,0,,R5決算書p26
2023,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,10,需用費,166000,164692,,,,1308,,R5決算書p26
2023,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,11,役務費,4000,3840,,,,160,,R5決算書p26
2023,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,12,委託料,15935000,7980940,,7951900,,2160,,R5決算書p26
2023,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,13,使用料及び賃借料,6716000,6715500,,,,500,,R5決算書p26
2023,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,18,負担金補助及び交付金,1350000,1349300,,,,700,,R5決算書p26
2023,2,総務費,4,選挙費,1,選挙管理委員会費,1,報酬,134000,133500,,,,500,,R5決算書p27
2023,2,総務費,4,選挙費,1,選挙管理委員会費,8,旅費,3000,3000,,,,0,,R5決算書p27
2023,2,総務費,4,選挙費,1,選挙管理委員会費,10,需用費,2000,1540,,,,460,,R5決算書p27
2023,2,総務費,4,選挙費,1,選挙管理委員会費,18,負担金補助及び交付金,8000,7500,,,,500,,R5決算書p27
2023,2,総務費,4,選挙費,6,長野県議会議員選挙費,1,報酬,670000,634214,,,,35786,,R5決算書p27
