fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,jigyo_name,setsu_no,setsu_name,level,is_leaf,saisetsu_name,saisaisetsu_name,dan2_name,dan3_name,dan4_name,amount,source
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営事務費,,,23,1,,,学校給食運営事務費,損害保険料,公用車共済保険料,14090,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営事務費,,,22,0,,,学校給食運営事務費,業務委託料,,101970,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営事務費,,,23,1,,,学校給食運営事務費,業務委託料,生ごみ処理委託,101970,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,0,0,,,,,,7377093,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,21,0,,,学校給食運営費,,,7377093,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,消耗品,,795667,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,消耗品,消耗品,795667,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,食糧費,,3250,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,食糧費,学校給食生産者交流食糧費,3250,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,光熱水費,,1078398,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,光熱水費,ガス代,1078398,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,修繕費,,140657,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,修繕費,その他修繕費,140657,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,賄材料費,,4471302,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,賄材料費,児童・生徒賄材料代,4471302,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,通信運搬費,,154504,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,通信運搬費,電話料,33593,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,通信運搬費,運搬費,120911,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,手数料,,102355,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,手数料,調理器具掃除・調整代,102355,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,電算委託料,,19800,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,電算委託料,栄養管理システム保守委託料,19800,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,検査委託料,,117040,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,検査委託料,給食調理員菌検査委託料,117040,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,使用料・借上料,,120120,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,使用料・借上料,自動消毒機借上料,120120,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,22,0,,,学校給食運営費,単独事業,,374000,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,学校給食運営費,,,23,1,,,学校給食運営費,単独事業,建物改修工事,374000,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,0,0,,,,,,5793628,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,21,0,,,臨時職員管理経費（学校給食）,,,5793628,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,22,0,,,臨時職員管理経費（学校給食）,会計年度任用職員報酬,,5098056,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,23,1,,,臨時職員管理経費（学校給食）,会計年度任用職員報酬,会計年度任用職員1号報酬,5098056,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,22,0,,,臨時職員管理経費（学校給食）,会計年度任用職員手当,,695572,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,23,1,,,臨時職員管理経費（学校給食）,会計年度任用職員手当,通勤手当,100800,R6決算書p66
2024,10,教育費,5,保健体育費,2,学校給食運営費,臨時職員管理経費（学校給食）,,,23,1,,,臨時職員管理経費（学校給食）,会計年度任用職員手当,期末手当（１号）,594772,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,0,0,,,,,,1554026,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,21,0,,,体育施設管理経費,,,1554026,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,謝金,,1940,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,謝金,施設整備謝礼,1940,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,消耗品,,74550,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,消耗品,消耗品,74550,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,光熱水費,,795080,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,光熱水費,電気料,795080,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,修繕費,,422584,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,修繕費,その他修繕費,422584,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,手数料,,5000,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,手数料,合併浄化槽検査手数料,5000,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,損害保険料,,72272,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,損害保険料,村有建物災害共済保険料,72272,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,22,0,,,体育施設管理経費,保守管理委託料,,182600,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,保守管理委託料,電気施設保守委託料,132000,R6決算書p66
2024,10,教育費,5,保健体育費,4,体育施設管理費,体育施設管理経費,,,23,1,,,体育施設管理経費,保守管理委託料,合併浄化槽保守管理委託料,50600,R6決算書p66
2024,11,災害復旧費,1,農林水産業施設災害復旧費,1,農地農業用施設災害復旧費,農地農業用施設災害復旧事業,,,0,0,,,,,,891000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,1,農地農業用施設災害復旧費,農地農業用施設災害復旧事業,,,21,0,,,農地農業用施設災害復旧事業,,,891000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,1,農地農業用施設災害復旧費,農地農業用施設災害復旧事業,,,22,0,,,農地農業用施設災害復旧事業,災害復旧工事,,891000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,1,農地農業用施設災害復旧費,農地農業用施設災害復旧事業,,,23,1,,,農地農業用施設災害復旧事業,災害復旧工事,単独災害復旧工事（繰越明許）,891000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,0,0,,,,,,72166000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,21,0,,,林道施設災害復旧事業,,,72166000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,22,0,,,林道施設災害復旧事業,調査・設計・監理委託料,,8459000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,23,1,,,林道施設災害復旧事業,調査・設計・監理委託料,補助事業設計・監理委託料,3212000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,23,1,,,林道施設災害復旧事業,調査・設計・監理委託料,補助事業設計・監理委託料（事故繰越）,5247000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,22,0,,,林道施設災害復旧事業,災害復旧工事,,63707000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,23,1,,,林道施設災害復旧事業,災害復旧工事,補助災害復旧工事,26205000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,23,1,,,林道施設災害復旧事業,災害復旧工事,補助災害復旧工事（繰越予算）,36677000,R6決算書p67
2024,11,災害復旧費,1,農林水産業施設災害復旧費,2,林道施設災害復旧費,林道施設災害復旧事業,,,23,1,,,林道施設災害復旧事業,災害復旧工事,単独災害復旧工事,825000,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,0,0,,,,,,228107383,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,21,0,,,長期債元金償還経費,,,228107383,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,22,0,,,長期債元金償還経費,長期債元金償還金,,228107383,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,23,1,,,長期債元金償還経費,長期債元金償還金,財政融資資金,207217385,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,23,1,,,長期債元金償還経費,長期債元金償還金,地方公共団体金融機構,3695817,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,23,1,,,長期債元金償還経費,長期債元金償還金,ＪＡみなみ信州,16713193,R6決算書p67
2024,12,公債費,1,公債費,1,元金,長期債元金償還経費,,,23,1,,,長期債元金償還経費,長期債元金償還金,八十二銀行,480988,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,0,0,,,,,,7311866,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,21,0,,,長期債利子償還経費,,,7311866,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,22,0,,,長期債利子償還経費,長期債利子,,7311866,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,23,1,,,長期債利子償還経費,長期債利子,財政融資資金,6744328,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,23,1,,,長期債利子償還経費,長期債利子,地方公共団体金融機構,320157,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,23,1,,,長期債利子償還経費,長期債利子,ＪＡみなみ信州,245485,R6決算書p67
2024,12,公債費,1,公債費,2,利子,長期債利子償還経費,,,23,1,,,長期債利子償還経費,長期債利子,八十二銀行,1896,R6決算書p67
2024,12,公債費,1,公債費,2,利子,一時借入金利子償還経費,,,0,0,,,,,,48353,R6決算書p67
2024,12,公債費,1,公債費,2,利子,一時借入金利子償還経費,,,21,0,,,一時借入金利子償還経費,,,48353,R6決算書p67
2024,12,公債費,1,公債費,2,利子,一時借入金利子償還経費,,,22,0,,,一時借入金利子償還経費,一時借入金利子,,48353,R6決算書p67
2024,12,公債費,1,公債費,2,利子,一時借入金利子償還経費,,,23,1,,,一時借入金利子償還経費,一時借入金利子,一時借入金利子,48353,R6決算書p67
2024,13,諸支出金,1,基金費,1,財政調整基金費,財政調整基金積立金,,,0,0,,,,,,93259,R6決算書p67
2024,13,諸支出金,1,基金費,1,財政調整基金費,財政調整基金積立金,,,21,0,,,財政調整基金積立金,,,93259,R6決算書p67
2024,13,諸支出金,1,基金費,1,財政調整基金費,財政調整基金積立金,,,22,0,,,財政調整基金積立金,利子積立金,,93259,R6決算書p67
2024,13,諸支出金,1,基金費,1,財政調整基金費,財政調整基金積立金,,,23,1,,,財政調整基金積立金,利子積立金,財政調整基金利子積立金,93259,R6決算書p67
2024,13,諸支出金,1,基金費,2,減債基金費,減債基金積立金,,,0,0,,,,,,120297,R6決算書p67
2024,13,諸支出金,1,基金費,2,減債基金費,減債基金積立金,,,21,0,,,減債基金積立金,,,120297,R6決算書p67
2024,13,諸支出金,1,基金費,2,減債基金費,減債基金積立金,,,22,0,,,減債基金積立金,利子積立金,,120297,R6決算書p67
2024,13,諸支出金,1,基金費,2,減債基金費,減債基金積立金,,,23,1,,,減債基金積立金,利子積立金,減債基金利子積立金,120297,R6決算書p68
2024,13,諸支出金,1,基金費,3,公共施設等整備基金費,公共施設等整備基金積立金,,,0,0,,,,,,173445,R6決算書p68
2024,13,諸支出金,1,基金費,3,公共施設等整備基金費,公共施設等整備基金積立金,,,21,0,,,公共施設等整備基金積立金,,,173445,R6決算書p68
2024,13,諸支出金,1,基金費,3,公共施設等整備基金費,公共施設等整備基金積立金,,,22,0,,,公共施設等整備基金積立金,利子積立金,,173445,R6決算書p68
2024,13,諸支出金,1,基金費,3,公共施設等整備基金費,公共施設等整備基金積立金,,,23,1,,,公共施設等整備基金積立金,利子積立金,公共施設等整備基金利子積立金,173445,R6決算書p68
2024,13,諸支出金,1,基金費,4,文教施設整備基金費,文教施設整備基金積立金,,,0,0,,,,,,17299,R6決算書p68
2024,13,諸支出金,1,基金費,4,文教施設整備基金費,文教施設整備基金積立金,,,21,0,,,文教施設整備基金積立金,,,17299,R6決算書p68
2024,13,諸支出金,1,基金費,4,文教施設整備基金費,文教施設整備基金積立金,,,22,0,,,文教施設整備基金積立金,利子積立金,,17299,R6決算書p68
2024,13,諸支出金,1,基金費,4,文教施設整備基金費,文教施設整備基金積立金,,,23,1,,,文教施設整備基金積立金,利子積立金,文教施設整備基金利子積立金,17299,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,ふるさとづくり基金積立金,,,0,0,,,,,,2533041,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,ふるさとづくり基金積立金,,,21,0,,,ふるさとづくり基金積立金,,,2533041,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,ふるさとづくり基金積立金,,,22,0,,,ふるさとづくり基金積立金,積立金,,2451000,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,ふるさとづくり基金積立金,,,23,1,,,ふるさとづくり基金積立金,積立金,ふるさとづくり基金積立金,2451000,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,ふるさとづくり基金積立金,,,22,0,,,ふるさとづくり基金積立金,利子積立金,,82041,R6決算書p68
2024,13,諸支出金,1,基金費,5,ふるさとづくり基金費,ふるさとづくり基金積立金,,,23,1,,,ふるさとづくり基金積立金,利子積立金,ふるさとづくり基金利子積立金,82041,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,高齢者福祉基金積立金,,,0,0,,,,,,30003647,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,高齢者福祉基金積立金,,,21,0,,,高齢者福祉基金積立金,,,30003647,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,高齢者福祉基金積立金,,,22,0,,,高齢者福祉基金積立金,積立金,,30000000,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,高齢者福祉基金積立金,,,23,1,,,高齢者福祉基金積立金,積立金,高齢者福祉基金積立金,30000000,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,高齢者福祉基金積立金,,,22,0,,,高齢者福祉基金積立金,利子積立金,,3647,R6決算書p68
2024,13,諸支出金,1,基金費,6,高齢者福祉基金費,高齢者福祉基金積立金,,,23,1,,,高齢者福祉基金積立金,利子積立金,高齢者福祉基金利子積立金,3647,R6決算書p68
2024,13,諸支出金,1,基金費,13,奨学資金貸付基金,奨学資金貸付基金,,,0,0,,,,,,2228000,R6決算書p68
2024,13,諸支出金,1,基金費,13,奨学資金貸付基金,奨学資金貸付基金,,,21,0,,,奨学資金貸付基金,,,2228000,R6決算書p68
2024,13,諸支出金,1,基金費,13,奨学資金貸付基金,奨学資金貸付基金,,,22,0,,,奨学資金貸付基金,積立金,,2228000,R6決算書p68
2024,13,諸支出金,1,基金費,13,奨学資金貸付基金,奨学資金貸付基金,,,23,1,,,奨学資金貸付基金,積立金,奨学資金貸付基金,2228000,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,森林環境譲与税基金,,,0,0,,,,,,15354222,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,森林環境譲与税基金,,,21,0,,,森林環境譲与税基金,,,15354222,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,森林環境譲与税基金,,,22,0,,,森林環境譲与税基金,積立金,,15353000,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,森林環境譲与税基金,,,23,1,,,森林環境譲与税基金,積立金,森林環境譲与税基金積立金,15353000,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,森林環境譲与税基金,,,22,0,,,森林環境譲与税基金,利子積立金,,1222,R6決算書p68
2024,13,諸支出金,1,基金費,14,森林環境譲与税基金,森林環境譲与税基金,,,23,1,,,森林環境譲与税基金,利子積立金,森林環境譲与税基金利子積立金,1222,R6決算書p68
2024,13,諸支出金,2,普通財産取得費,1,立木取得費,立木取得費,,,0,0,,,,,,847000,R6決算書p68
2024,13,諸支出金,2,普通財産取得費,1,立木取得費,立木取得費,,,22,0,,,,公有財産購入費,,847000,R6決算書p68
2024,13,諸支出金,2,普通財産取得費,1,立木取得費,立木取得費,,,23,1,,,,公有財産購入費,特殊県行造林立木購入費,847000,R6決算書p68
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,0,0,,,,,,878740,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,21,0,,,議会一般管理費,,,878740,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,22,0,,,議会一般管理費,議員旅費,,62100,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,議員旅費,議員旅費,62100,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,22,0,,,議会一般管理費,消耗品,,13600,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,消耗品,図書購入費,13600,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,22,0,,,議会一般管理費,印刷製本費,,378400,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,印刷製本費,議会だより印刷代,378400,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,22,0,,,議会一般管理費,資料作成委託料,,91300,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,資料作成委託料,議事録作成委託料,91300,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,22,0,,,議会一般管理費,負担金,,333340,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,議長会負担金,119400,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,森林・林業・林産業活性化促進議員連盟負担金,6000,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,全国議長会会議負担金,16000,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,北部ブロック会議負担金,79500,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,国道１５２号沿線会議負担金,4400,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,中部伊那会議負担金,76040,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議会一般管理費,,,23,1,,,議会一般管理費,負担金,三遠南信サミット負担金,32000,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,0,0,,,,,,26284700,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,21,0,,,議員人件費,,,26284700,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,22,0,,,議員人件費,議員報酬,,15828000,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,23,1,,,議員人件費,議員報酬,議員報酬,15828000,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,22,0,,,議員人件費,議員期末手当,,6463100,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,23,1,,,議員人件費,議員期末手当,議員期末手当,6463100,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,22,0,,,議員人件費,議員共済負担金,,3873600,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,23,1,,,議員人件費,議員共済負担金,議員共済負担金,3873600,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,22,0,,,議員人件費,議員共済事務費,,120000,R7決算書p19
2025,1,議会費,1,議会費,1,議会費,議員人件費,,,23,1,,,議員人件費,議員共済事務費,議員共済事務費,120000,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,0,0,,,,,,16955493,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,21,0,,,総務事務経費,,,16955493,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,委員報酬,,527200,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,委員報酬,自治会長年報酬,316500,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,委員報酬,自治会長会議報酬,210700,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,謝金,,405000,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,謝金,車両整備管理者謝金,20000,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,謝金,弁護士謝金,385000,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,職員旅費,,578610,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,職員旅費,職員旅費,578610,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,交際費,,399450,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,交際費,交際費,399450,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,消耗品,,2599178,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,消耗品,消耗品,2238833,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,消耗品,図書購入費,192760,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,消耗品,職員被服費,167585,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,燃料費,,455189,R7決算書p19
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,燃料費,公用車燃料費,455189,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,印刷製本費,,2112440,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,印刷製本費,法規追録代,2112440,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,修繕費,,1100048,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,修繕費,公用車修繕費,1100048,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,広告料,,79200,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,広告料,新聞広告掲載料,79200,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,手数料,,1319426,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,手数料,公用車車検点検料,149570,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,手数料,金融機関取扱手数料,1121736,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,手数料,公用車登録費,48120,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,筆耕料,,8000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,筆耕料,筆耕料,8000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,損害保険料,,471804,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,損害保険料,全国町村会団体生命保険料,153000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,損害保険料,全国総合賠償保険料,100654,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,損害保険料,自賠責保険料,11530,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,損害保険料,公用車共済保険料,196850,R7決算書p20
